Word,Meaning
voinen,buttery
puskukosketukseen,butting
pakara,buttock
nappi,button
napit,buttoned
napinreikä,buttonhole
painikkeet,buttons
buttonyn,buttony
tukipilari,buttress
takatukin,buttstock
butyyli,butyl
butyyliamiini,butylamine
butyleeniä,butylene
butyylialkoholil,butylic
butyynin,butyne
butyraldehydi,butyraldehyde
butyraatti,butyrate
voihap,butyric
butyrolaktonin,butyrolactone
butyrometri,butyrometer
voimaisia,butyrous
butyryyli,butyryl
uhkea,buxom
ostaa,buy
muistit,buyable
ostaja,buyer
sirinä,buzz
hiirihaukka,buzzard
summeri,buzzer
pörinä,buzzing
mukaan,by
hei hei,bye
mennyt,bygone
ohittaa,bypass
sivunäytelmä,byplay
navetta,byre
byronin,Byronic
byssinoosi,byssinosis
valkuaisainerihmoja,byssus
sivustakatsoja,bystander
sivutie,byway
malliesimerkki,byword
bysanttilainen,Byzantine
ohjaamo,cab
salaliitto,cabal
kabbalismissa,cabalism
kabbalisti,cabalist
kabaree,cabaret
kaali,cabbage
taksikuski,cabby
taksinkuljettaja,cabdriver
hytti,cabin
kaappi,cabinet
huonekalupuuseppä,cabinetmaker
kalusteet,cabinetry
kabirit,Cabiri
kaapeli,cable
kaapeloitu,cabled
kaapelisähke,cablegram
köysirata,cableway
kaapelointi,cabling
konkkaronkka,caboodle
konduktöörinvaunu,caboose
kabotaasi,cabotage
kabrioletti,cabriolet
taksiasema,cabstand
voidaan silloittaa,Cacan
kaakaopuu,cacao
kaskelotti,cachalot
kätkö,cache
kakektinen,cachectic
leima,cachet
kuihtuminen,cachexia
pastilli,cachou
kaakattaa,cackle
kakofonia,cacophony
kaktukset,cacti
kaktus,Cactus
moukka,cad
kiinteistörekisterin,cadastral
kiinteistörekisterin,cadastre
ruumis,cadaver
kadaveriini,cadaverine
aavemainen,cadaverous
teerasia,caddie
teerasia,caddy
kadenssi,cadence
intonaatio,cadency
kadenssi,cadenza
kadetti,Cadet
kadetti,cadet
kerjätä,cadge
kadmium,cadmium
ydinjoukko,cadre
merkuriuksen sauva,caduceus
umpisuolet,caeca
umpisuolen,caecal
umpisuoli,caecum
keisari,Caesar
keisarileikkaus,Caesarean
kahvio,cafeteria
kofeiinihapon,caffeic
kofeiini,caffeine
kaftaani,caftan
häkki,cage
häkissä,caged
vaitelias,cagey
kaimaani,caiman
kain,Cain
kain,cain
kiviröykkiö,cairn
kairo,Cairo
ammusvaunut,caisson
imarrella,cajole
kakku,cake
cakeboxissa,cakebox
calamarien,calamarian
kalamiini,calamine
kohtalokas,calamitous
katastrofi,calamity
kalenteri,calander
calcaneumin,calcaneum
kantaluun,calcaneus
kalkkipitoinen,calcareous
kalsiumia,calcic
kalkkipitoinen,Calciferous
kalkkipitoinen,calciferous
kalkkeutumista,calcification
kalkkeutuneet,calcified
kalkkiutua,calcify
kalsinointi,calcination
kalsinoida,calcine
kalsinoitu,calcined
kalsinointilaitteeseen,calciner
kalsiitti,calcite
kalsiittisen,calcitic
kalsium,calcium
laskettavuudelle,calculability
laskettavissa oleva,calculable
laskea,calculate
laskettu,calculated
laskelmoidut,calculatedly
laskettaessa,calculating
laskelma,calculation
laskennallisin,calculational
laskennalliset,calculative
laskin,calculator
laskennallinen,calculatory
laskenta,calculus
pato,caldron
kalenteri,calendar
kalanteri,calender
vasikka,calf
vasikannahka,calfskin
kaliiperi,caliber
kalibroida,calibrate
kalibrointi,calibration
kaliiperi,calibre
kalikoo,calico
kalifornia,California
kalifornialainen,Californian
kalifornium,californium
tulkki,caliper
mittaharppi,calipers
kalifi,caliph
kalifaatti,caliphate
plastinen voimistelu,calisthenics
kalkki,calix
hokittaa,calk
puhelu,call
vaadittaessa maksettavaa,callable
soittaja,caller
puheluid,callid
kalligrafiaa,calligraphic
kaunokirjoitus,calligraphy
tulkki,calliper
känsäisyys,callosity
tunteeton,callous
kylmästi,callously
kokematon,callow
kovettuma,callus
rauhallinen,calm
rauhallisempi,calmer
rauhallisesti,calmly
tyyneys,calmness
kalomelia,calomel
kalorien,caloric
kalori,calorie
lämpö-,calorific
lämpötehon,calorifically
lämminvesivaraajan,calorifier
kalorimetrillä,calorimeter
kalorimetrisellä,calorimetric
kalorimetriaa,calorimetry
caloriksen,caloris
parjata,calumniate
herjaus,calumny
golgata,Calvary
poikia,calve
poikineet,calved
vasikat,calves
kalvinismi,Calvinism
kalvinisti,Calvinist
verhiö,calyx
epäkesko,cam
toveruus,camaraderie
kallistaa,camber
kambodžan,Cambodian
kambrinen,Cambrian
batisti,Cambric
tuli,Came
tuli,came
kameli,camel
tunneli,camelback
kamelia,Camellia
kamee,cameo
kamera,camera
kameraaliseen,cameralistic
kuvaaja,cameraman
paita,camisole
ohjatuiksi,cammed
kamomilla,camomile
naamiointi,camouflage
leiri,camp
kampanja,campaign
taisteleva,campaigner
kellotorni,campanile
kellokukka,Campanula
asuntoauto,camper
nuotio,campfire
leirintäalue,campground
kamfaaniryhmästä,camphane
kamferihaposta johdetun aktivoidun,camphanic
kamfanyyliryhmä,camphanyl
kamfeeni,camphene
kamferi,camphor
kamferaatti,camphorate
kamferihapon,camphoric
kamforyyli,camphoryl
kohokki,campion
kampus,campus
nokka-akseli,camshaft
voida,can
kanaanilaiset,Canaanite
kanaanealainen,Canaanitess
kananean,Canaanitish
kanada,Canada
kanada,canada
kanadalainen,Canadian
kanava,canal
pienten kanavien,canalicular
kanavassa,canaliculi
kanavointi,canalization
kanavoida,canalize
kananeus,Cananaean
ankka,canard
kanarian,Canarian
kanarialintu,canary
peruuttaa,cancel
purettavissa,cancelable
peruutusehdot,cancelation
vaimennin,canceler
peruutus,cancellation
syöpä,cancer
syöpä-,cancerous
syöpämäinen,cancroid
kynttelikkö,candelabra
kynttelikkö,candelabrum
kandelillavaha,candelilla
vilpitön,candid
ehdokkuus,candidacy
ehdokas,candidate
ehdokkuus,candidature
avoimesti,candidly
suorapuheisuus,candidness
sokeroitu,candied
kynttilä,candle
tuikku,candleholder
kynttilänvalo,candlelight
kynttilänvalossa,candlelit
kynttilänpäivä,Candlemas
kynttilänjalka,candlestick
kynttilän sydän,candlewick
vilpittömyys,candor
karkki,candy
ruoko,cane
kannullinen,canful
kulmahammas,canine
kranaatti,canister
kalvaa,canker
pilaantunut,cankered
pilaantunut,cankerous
tuholaistoukka,cankerworm
kannabinoli,cannabinol
kannabis,Cannabis
purkitettu,canned
säilyketehdas,cannery
kannibaali,cannibal
kannibalismi,cannibalism
kannibaaleja,cannibalistic
purkaa varaosiksi,cannibalize
purkitus,canning
tykki,cannon
tykkituli,cannonade
pysäytti,cannoned
ei voi,cannot
kanyyli,cannula
kanyloi,cannulate
kanyloitiin,cannulated
ovela,canny
kanootti,canoe
melonta,canoeing
meloja,canoeist
kaanon,canon
kanoninen,canonic
kanoninen,canonical
papinkaapu,canonicals
pyhimykseksi julistaminen,canonization
kanonisoida,canonize
halailla,canoodle
kuomu,canopy
cambridgeläinen,Cantabrigian
verkkomeloni,cantaloupe
ilkeä,cantankerous
kantaatti,cantata
ruokala,canteen
lyhyt laukka,canter
kantaridiinia,cantharides
ylistysvirsi,canticle
konsoli,cantilever
ulokekannatteisen,cantilevered
laulu,canto
kantoni,Canton
kantoni,canton
kantonin,cantonal
kantonilainen,Cantonese
sotilasasema,cantonment
kanttori,cantor
kanadalainen,Canuck
kangas,canvas
vaalitaistelu,canvass
kanjoni,canyon
caodaisti,Caodaism
kautsu,caoutchouc
korkki,cap
valmiudet,capability
kykenevät,capable
taitavasti,capably
tilava,capacious
kapasitanssi,capacitance
kapasitaatiota,capacitation
kapasitiivinen,capacitive
kondensaattori,capacitor
kapasiteetti,capacity
satulaloimi,caparison
niemi,Cape
niemi,cape
kakun päällä,capelet
villakuoreöljyä,capeline
kapris,caper
metso,capercaillie
hyppelivät,capering
viitat,capes
kaftorista,Caphtor
kaftorilaiset,Caphtorim
kapillaarisesti,capillarily
kapillaarisuuden,capillarity
kapillaari,capillary
pääoma,capital
kapitalismi,capitalism
kapitalisti,capitalist
kapitalistinen,capitalistic
kapitalistisesti,capitalistically
aktivoitu,capitalizable
arvo,capitalization
pääomittaa,capitalize
henkivero,capitation
kongressitalo,Capitol
antautua,capitulate
antautuminen,capitulation
suojukseton,capless
salvukukko,capon
rajattu,capped
rajaaminen,capping
kapraatin,caprate
caprit,Capri
kapriini,capric
oikku,caprice
oikukas,capricious
oikullisesti,capriciously
kauris,Capricorn
vuohi,caprine
kaproaatti,caproate
kaproni,caproic
kapronihapon,capronic
kaproyyli,caproyl
kapryylialkoholi,capryl
kaprylaatti,caprylate
kapryylihapon,caprylic
kaprylyyliperoksidi,caprylyl
kapsaisiini,capsaicin
kapsasiinin,capsicin
paprika,Capsicum
paprika,capsicum
kapsidi,capsid
kaataa kumoon,capsize
käsivintturi,capstan
päällyskivi,capstone
kotelomainen,capsular
kapseloinnin,capsulate
koteloituneita,capsulated
kapseli,capsule
kapteeni,captain
kapteenia,captaincy
kuvateksti,caption
arvosteleva,captious
valloittaa,captivate
valloittava,captivating
vanki,captive
vankeus,captivity
vangitsija,captor
kaapata,capture
kaappaaja,capturer
kapusiiniapina,Capuchin
kapusiiniapina,capuchin
auto,car
karabinieeri,carabineer
karahvi,carafe
karambolat,carambola
karamelli,caramel
karamellisoitumisen,caramelization
karandavaha,caranda
karaani,carane
selkäkilpi,carapace
karaatti,carat
asuntovaunu,caravan
karavaanareiden,caravansary
karavaanikievareista,caravanserai
kumina,caraway
karbamaatti,carbamate
karbamii,carbamic
karbamidi,carbamide
karbamido,carbamido
karbamyyli,carbamyl
karbatsidi,carbazide
karbatsolia,carbazole
karbetoksi,carbethoxy
karbidi,carbide
karbiini,carbine
karbinoli,carbinol
karbodi,carbodiimide
hiilihydraasi,carbohydrase
hiilihydraatti,carbohydrate
karbohydratsidi,carbohydrazide
karboloidusta,carbolated
karboli-,carbolic
karbolineumia,Carbolineum
metyylioksikarbonyyli,carbomethoxy
hiili,carbon
carbonan,carbona
hiilipitoinen,carbonaceous
karbonatisoitua,carbonatation
karbonaatti,carbonate
karbonatisoituminen,carbonation
hiili-,carbonic
kivihiilikausi,Carboniferous
kivihiilikausi,carboniferous
luonnonkoksi,carbonite
karbonitridi,carbonitride
karbonium,carbonium
hiiltyvät,carbonizable
hapettomassa tilassa,carbonization
hiiltää,carbonize
carbonizeria,carbonizer
itsejäljentäviksi,carbonless
hiilipi,carbonous
karbonyyli,carbonyl
karbonyyli,carbonylic
karbostyriili,carbostyril
karboksi,carboxy
karboksihemoglobiini,carboxyhemoglobin
karboksyylistä,carboxyl
karboksylaasi,carboxylase
karboksylaatti,carboxylate
karboksylaatio,carboxylation
karboksyyli,carboxylic
happopullo,carboy
ajospahka,carbuncle
kaasutukseen,carburation
kaasutintyyppi,carburator
kaasuttimen,carbure
kaasutin,carburet
kaasutin,carburetor
ruho,carcass
karsinogeeni,carcinogen
karsinogeneesi,carcinogenesis
karsinogeeninen,carcinogenic
karsinoidi,carcinoid
syöpä,carcinoma
karsinomatooseja,carcinomatous
karsinosarkooma,carcinosarcoma
cinoscorpius,Carcinoscorpius
syöpätauti,carcinosis
kortti,card
kardemumma,cardamom
pahvi,cardboard
kortin tapauksessa,cardcase
karstattu,carded
kortinhaltijan,cardholder
sydämen,cardiac
cardiazolilla,Cardiazol
neuletakki,Cardigan
neuletakki,cardigan
kardinaali,cardinal
karstaus,carding
sydänperäinen,cardiogenic
sydänkäyrä,cardiogram
kardiologi,cardiologist
kardiologia,cardiology
kardiomegalia,cardiomegaly
sydänsairaus,cardiopathy
sydän,cardiopulmonary
sydän,cardiorenal
verenkiertoelimistön,cardiorespiratory
kardioskop,cardioscope
kardiospasmia,cardiospasm
kardiotomiasuodatin,cardiotomy
kardiotonisiin,cardiotonic
kardiotoksisilla,cardiotoxic
sydän-,cardiovascular
sydäntulehduksen,carditis
ruotiartisokk,cardoon
korttihuone,cardroom
korttihuijari,cardsharp
kartonki,cardstock
hoito,care
kallistaa,careen
ura,career
kiipijä,careerist
huoleton,carefree
varovainen,careful
huolellisesti,carefully
huolellisuus,carefulness
varomaton,careless
huolimattomasti,carelessly
varomattomuus,carelessness
kareeni,carene
omaishoitaja,carer
hyväillä,caress
hyväillen,caressing
hyväillen,caressingly
talonmies,caretaker
vartioinnista,caretaking
huolten kuluttama,careworn
lasti,cargo
karibian,Carib
karibian,Caribbean
karibu,caribou
karikatyyri,caricature
pilapiirtäjä,caricaturist
caridan,Carida
karies,caries
kellosoitin,carillon
kärntenin,Carinthian
karieksen,carious
autoton,carless
karmeliitta,Carmelite
karmelilaisesta,Carmelitess
karmiininpunainen,Carmine
karmiininpunainen,carmine
karmiinihappoa,carminic
verilöyly,carnage
lihallinen,carnal
lihallisuus,carnality
karnalliittia,carnallite
neilikka,carnation
karneoli,carnelian
karnevaali,carnival
petoeläimet,Carnivora
lihansyöjä,carnivore
lihansyöjä-,carnivorous
karnosiini,carnosine
karoniittimalmia,carnotite
johanneksenleipäpuu,carob
joululaulu,Carol
joululaulu,carol
karolingi,Carolingian
karoteeni,carotene
kaulavaltimon,carotid
karotenoidi,carotinoid
juomingit,carousal
mässätä,carouse
karppi,carp
emi,carpel
puuseppä,carpenter
puusepäntyö,carpentry
matto,carpet
onnenonkija,carpetbagger
matot,carpeting
karfosideriitti,carphosiderite
moitteisiin,carping
itiöemien,carpophore
autokatos,carport
polvea,carpus
karrageenia,carrageen
karrageenilla,carrageenin
carraran,Carrara
kuljetus,carriage
ajorata,carriageway
kuljettaa,carried
kantaja,carrier
haaskat,carrion
porkkana,carrot
punatukkainen,carroty
karuselli,carrousel
kuljettaa,Carry
kuljettaa,carry
kuljettavat,carrying
carsen,carse
ostoskoriin,cart
kuljetusmaksuja,cartage
kartelli,cartel
cartesiolaisuus,Cartesianism
kartusiaanit,Carthusian
rusto,cartilage
rustomainen,cartilaginous
kartake,cartogram
kartanpiirtäjä,cartographer
kartografinen,cartographic
kartanpiirustustaidosta,cartographical
kartografisesti,cartographically
kartografia,cartography
kartonki,carton
sarjakuva,cartoon
pilapiirtäjä,cartoonist
kasetti,cartridge
karvakroli,carvacrol
paloitella,carve
veistäjä,carver
veistos,carving
karvonin,carvone
karyofylleeni,caryophyllene
karyopsien,caryopses
karyopsin,caryopsis
vesiputous,cascade
asia,Case
asia,case
potilaspäiväkirja,casebook
kaseiini,casein
kaseinaatti,caseinate
hylsyttömiä,caseless
kasematti,casemate
saranaikkuna,casement
juustomainen,caseous
yksilönhuolto,casework
sosiaalityöntekijä,caseworker
käteinen,cash
kassakirja,cashbook
cashewpähkinä,cashew
kassanhoitaja,cashier
kasmirmatto,Cashmere
kasmirmatto,cashmere
kotelo,casing
kasino,casino
tynnyri,cask
ruumisarkku,casket
kaski,casque
vuoka,casserole
kassia,cassia
kassiteriitin,cassiterite
kasukka,cassock
kasuaari,cassowary
heittää,cast
kastanjetti,castanet
haaksirikkoinen,castaway
kasti,caste
kastittomien,casteless
uritettu,castellated
pyörä,caster
kurittaa,castigate
kurittaminen,castigation
kastilialainen,Castilian
valu,casting
linna,castle
linnoitus,castling
pyörä,Castor
pyörä,castor
majavanhausta,castoreum
kastroida,castrate
kastraatio,castration
rento,casual
rennosti,casually
uhri,casualty
viisastelija,casuist
tapauskohtaiset,casuistic
selittely,casuistry
kissa,Cat
kissa,cat
katabolisia,catabolic
kataboliaa,catabolism
kataboliitin,catabolite
kataboloivat,catabolize
mullistus,cataclysm
mullistava,cataclysmic
katakombi,catacomb
katadromisia,catadromous
katafalkki,catafalque
katalaani,Catalan
katalaasia,catalase
katalepsia,catalepsy
kataleptinen,cataleptic
luettelo,catalogue
katalonian,Catalonian
trumpettipuut,Catalpa
trumpettipuut,catalpa
katalysoivat,catalyses
katalyysi,catalysis
katalysaattori,catalyst
katalyyttinen,catalytic
katalyyttinen,catalytical
katalyyttisesti,catalytically
katalysoivat,catalyze
katalysaattori,catalyzer
katamaraani,catamaran
kuukautistuotteissa,catamenial
puuma,catamount
kataforeesilla,cataphoresis
kataforeesipinnoitettu,cataphoretic
kataplasma,cataplasm
katapultti,catapult
kaihi,cataract
kataraktikudoksen,cataracted
kaihisista,cataractous
katarri,catarrh
catastan,catasta
katastrofi,catastrophe
katastrofaalinen,catastrophic
katastrofaalisesti,catastrophically
katatoninen,catatonic
vihellys,catcall
saalis,catch
sieppari,catcher
tarttuvuus,catchiness
tarttuva,catching
valuma-,catchment
helppohintainen,catchpenny
vastakappale,catchplate
iskusana,catchword
tarttuva,catchy
katekismus,catechism
katekeetta,catechist
katekisoida,catechize
katekolia,catechol
kategoriseksi,categoric
kategorinen,categorical
kategorisesti,categorically
luokittelu,categorization
luokitella,categorize
luokka,category
ketjukäyrän,catenarian
köysirakenteena,catenary
malaskurin seuraajassa ketjutettuna,catenated
tyydyttää,cater
muonan hankkija,caterer
toukka,caterpillar
kissannaukujaiset,caterwaul
monni,catfish
katgutti,catgut
kataarit,Cathars
katharsis,catharsis
vieraantunut,cathedra
katedraali,cathedral
katetri,catheter
katetrointi,catheterization
katetroida,catheterize
kateettien,catheti
kateettiin,cathetus
katiini,cathine
katodi,cathode
katodisen,cathodic
katodisuojatut,cathodically
katolinen,catholic
katolisuus,catholicism
katolisuuden,catholicity
katolikos,catholicos
katolyytti,catholyte
kationi,cation
kationinen,cationic
urpu,catkin
kissamainen,catlike
kissanminttua,catnip
kationisia,Catonic
ketsuppi,catsup
kissala,cattery
nautakarja,cattle
ilkeä,Catty
ilkeä,catty
käyntilankku,catwalk
valkoihoinen,Caucasian
valkoihoinen,Caucasoid
vaalitoimikunta,caucus
kaudaalisesti,caudad
häntä-,caudal
caudatukseen,caudate
kiinni,caught
onnenkypärä,caul
kukkakaali,cauliflower
kausaalinen,causal
kausalgiaa,causalgia
syy-yhteys,causality
kausaalisesti,causally
syy-yhteys,causation
kausatiivinen,causative
syy,cause
pakina,causerie
pengertie,causeway
aiheuttaen,causing
syövyttävä,caustic
purevasti,caustically
kärkevyys,causticity
kaustisoinnissa,causticization
kaustisoimiseksi,causticize
kaustisoin,causticizer
polttaa,cauterize
varovaisuus,caution
varoittava,cautionary
varovainen,cautious
varovasti,cautiously
varovaisuus,cautiousness
kavalkadi,cavalcade
huoleton,cavalier
ratsuväki,cavalry
ratsumies,cavalryman
luola,cave
varoitus,caveat
luola,cavern
luolamainen,cavernous
onkalon,cavetto
kaviaari,caviar
arvostella pikkumaisesti,cavil
luhistua,caving
kavitoi,cavitate
kavitaatio,cavitation
onkalo,cavity
hypellä,cavort
rääkkyä,caw
cayennenpippuri,Cayenne
cayennenpippuri,cayenne
kaimaani,cayman
lopettaa,cease
lakkaamaton,ceaseless
lakkaamatta,ceaselessly
kekrops,Cecrops
setri,cedar
luovuttaa,cede
sedreenistä,cedrene
katto,ceiling
pilvenkorkeusmittalaite,ceilometer
mukulaleinikki,celandine
juhlija,celebrant
juhlia,celebrate
juhlittu,celebrated
juhla,celebration
juhlallinen,celebratory
julkkis,celebrity
juuriselleri,celeriac
ripeys,celerity
selleri,celery
taivaallinen,celestial
taivaallisesti,celestially
keliakia,celiac
selibaatti,celibacy
naimaton,celibate
seliittiä,celite
solu,cell
kellari,cellar
kellarisäilytys,cellaring
sellisti,cellist
sello,cello
sellobioosi,cellobiose
selloidiini,celloidin
kelmu,cellophane
solu-,cellular
sellulaarisuus,cellularity
esimerkiksi solusta,cellularly
sellu,cellulase
ce llule,cellule
selluliitti,cellulitis
selluloidi,Celluloid
selluloidi,celluloid
selluloosa,cellulose
selluloosa,cellulosic
keltti,Celt
kelttiläinen,celt
kelttiläinen,Celtic
cembalisti,cembalist
sementti,cement
sementointi,cementation
liimaus,cementin
sementtipohjainen,cementitious
sementtiä,cementless
hautausmaa,cemetery
hautamuistomerkki,cenotaph
suitsutusastia,censer
sensuroida,censor
moitteenhaluinen,censorious
sensuuri,censorship
moitittavasti,censurable
moite,censure
moitteita,censurer
väestönlaskenta,census
sentti,cent
senttiyksikön,centage
kentauri,centaur
satavuotias,centenarian
satavuotispäivä,centenary
satavuotisjuhla,centennial
keskus,center
keskitetty,centered
keskitys,centering
keskimmäinen,centermost
keskipiste,centerpiece
celsius,centigrade
sentiilin,centile
senttilitra,centiliter
senttimetri,centimeter
tuhatjalkainen,centipede
sentipoisia,centipoise
keskeinen,central
sentralismi,centralism
keskusjohtoinen,centralist
keskitettyä,centralistic
keskeinen asema,centrality
keskittäminen,centralization
keskittää,centralize
väliohjain,centralizer
keskeisesti,centrally
centarchidae,Centrarchidae
keskeisesti,centrically
keskeisyys,centricity
keskipakoinen,centrifugal
keskipakoisvoiman,centrifugally
sentrifugaatti,centrifugate
sentrifugoimalla,centrifugation
linko,centrifuge
keskihakuinen,centripetal
keskihakuisesti,centripetally
keskustalainen,centrist
sentromeerin,centromere
sentrosomin,centrosome
sadanpäämies,centurion
vuosisata,century
herkkutatti,cep
kefaeliini,cephaeline
kefaalisesti,cephalad
kefaliini,cephalin
kefalometriseen,cephalometric
kefalofyyman,cephalophyma
eturuumis,cephalothorax
keraaminen,ceramic
keramiikka,ceramics
keraamikko,ceramist
vilja,cereal
pikkuaivoja,cerebella
pikkuaivojen,cerebellar
pikkuaivot,cerebellum
aivojen,cerebral
aivotyö,cerebration
aivo,cerebrospinal
isot aivot,cerebrum
seremoniallinen,ceremonial
seremoniallisuuden,ceremonialism
seremoniallisesti,ceremonially
kursaileva,ceremonious
juhlallisesti,ceremoniously
seremonia,ceremony
seresiini,ceresin
cerionin,Cerion
serotiinihappo,cerotic
tietty,certain
varmasti,certainly
varmuus,certainty
sertifioitavan,certifiable
todistettavasti,certifiably
todistus,certificate
sertifiointi,certification
varmennettu,certified
sertifioija,certifier
todistaa,certify
vakaumus,certitude
taivaansininen,cerulean
seruleiini,cerulein
lyijyvalkoinen,ceruse
kohdunkaulan,cervical
servisiitti,cervicitis
hirvieläimistä,cervid
hirvieläimiä,Cervidae
hirvieläimet,cervine
kohdunkaula,cervix
lakkaaminen,cessation
luovutus,cession
likakaivo,cesspit
likakaivo,cesspool
heisimato,cestode
setaanilukua,cetane
cetorinhus,Cetorhinus
setyy,cetyl
chacon,Chaco
heimon perhokalat,Chaetodontidae
kovakuoriainen,chafer
akanat,chaff
tinkiminen,chaffer
peippo,chaffinch
mielipaha,chagrin
ketju,chain
paaluvälillä,chainage
ketjutettu,chained
tuoli,chair
puheenjohtaja,chairman
puheenjohtajuus,chairmanship
puheenjohtaja,chairwoman
kiesit,chaise
haasteita,chal
kalkosiittia,chalcocite
kalkonisyntaasia,chalcone
kuparikiisu,chalcopyrite
kaldean,Chaldaic
kaldealaisen,Chaldean
kaldeankielellä,Chaldee
alppimaja,chalet
pikari,chalice
liitu,chalk
kalkkikivestä,chalkstone
liitumainen,chalky
haaste,challenge
jäävi,challengeable
haastaja,challenger
kammio,chamber
kamariherra,chamberlain
huonesiivooja,chambermaid
kameleontti,chameleon
säämiskä,chamois
mestari,champ
samppanja,champagne
herkkusieni,champignon
mestari,champion
mestaruus,championship
chança,Chanca
mahdollisuus,chance
pääkuori,chancel
kanslerinvirka,chancellery
kansleri,chancellor
kanslerinvirkaan,chancellorship
valtion arkisto,chancery
uskalias,chancy
kattokruunu,chandelier
kynttiläkauppias,chandler
laiva,chandlery
muutos,change
vaihdettavuus,changeability
vaihteleva,changeable
muuttuvasti,changeably
muuttumaton,changeless
vaihdokas,changeling
vaihtaja,changer
kanava,channel
kanavoidaan,channeled
kanavoija,channeler
kanavointi,channeling
kanavointikoodi,channelization
kanavoidaan,channelled
kanavoijalta,channeller
kanavointi,channelling
laulu,chant
vahvero,chanterelle
kukko,chanticleer
laulamassa,chanting
kaaos,chaos
kaoottinen,chaotic
kaoottisuus,chaoticness
mies,chap
kappeli,chapel
kaitsija,chaperon
kaitsija,chaperone
pylväänpään,chapiter
kappalainen,chaplain
seppele,chaplet
halkeilevat,chapped
nahkahousut,chaps
luku,chapter
turistiauto,charabanc
omi,charac
merkki,character
persoonallinen,characterful
ominainen,characteristic
ominaisia,characteristical
leimallisesti,characteristically
luonnehdittavissa,characterizable
karakterisointi,characterization
kuvata,characterize
aivan tavallinen,characterless
farssi,charade
hiili,charcoal
veloittaa,charge
verosaatavan,chargeability
maksu,chargeable
laturi,charger
latauksen,charging
sotavaunut,chariot
kilpa-ajaja,charioteer
karisma,charisma
karismaattinen,charismatic
hyväntekeväisyys-,charitable
hyväntekeväisyys,charity
siivooja,charlady
huijari,charlatan
puoskaroinnin,charlatanism
kaarle,Charles
hyve,Charlotte
viehätys,charm
hurmuri,charmer
viehättävä,charming
viehättävästi,charmingly
ruumishuone,charnel
charrúas,Charruas
kaavio,chart
perustamiskirja,charter
vuokrattu,chartered
vuokraajan,charterer
kartoitus,charting
karttahuoneen,chartroom
siivooja,charwoman
arka,chary
jahdata,chase
kyytipoika,chaser
jahtaavat,chasing
kuilu,chasm
alusta,chassis
siveä,chaste
kurittaa,chasten
kurittaa,chastise
rangaistus,chastisement
siveys,chastity
messukasukka,chasuble
jutella,chat
linna,Chateau
linna,chateau
linnat,chateaux
kartanonrouva,chatelaine
pulista,chatter
lörppö,chatterbox
jaarittelija,chatterer
kalisten,chattering
chattailuun,chatting
puhelias,chatty
chauche,Chauchat
autonkuljettaja,chauffeur
shovinismi,chauvinism
shovinistinen,chauvinist
shovinistinen,chauvinistic
halpa,cheap
halventaa,cheapen
halvalla,cheaply
huijata,cheat
huijari,cheater
huijaaminen,cheating
tšetšenian,Chechen
tarkistaa,check
shekkivihko,checkbook
tarkastetaan,checked
tarkistaja,checker
shakkilauta,checkerboard
ruudullinen,checkered
tammi,checkers
matti,checkmate
vaatesäilö,checkroom
lääkärintarkastus,checkup
tarkistusvaaka,checkweigher
poski,cheek
poskipää,cheekbone
poskipakan,cheekpiece
röyhkeä,cheeky
sirkutus,cheep
eläköön,cheer
hurrasi,cheered
iloinen,cheerful
iloisesti,cheerfully
iloisuus,cheerfulness
iloisesti,cheerily
hurraavat,cheering
hei hei,cheerio
iloton,cheerless
pirteä,cheery
juusto,cheese
juustohampurilainen,cheeseburger
juustokakku,cheesecake
kitsas,cheeseparing
gepardi,cheetah
kokki,chef
huulitulehdus,cheilitis
tšeka,Cheka
kelaattia,chelate
kelidoniini,chelidonine
kemiallinen,chemical
kemiallisesti,chemically
kemian,chemis
paita,chemise
kemisorptiolla,chemisorption
kemisti,chemist
kemia,chemistry
kemokineettisiä,chemokinetic
kemosis,chemosis
kemotaktisia,chemotactic
kemoterapia-,chemotherapeutic
kemoterapia,chemotherapeutics
kemoterapia,chemotherapy
kemotropismi,chemotropism
tarkistaa,cheque
vaalia,cherish
vaalimista,cherishing
pikkusikari,cheroot
kirsikka,cherry
kerubi,cherub
kerubimainen,cherubic
kerubeja,cherubim
kirveli,chervil
shakki,chess
shakkilauta,chessboard
shakkinappula,chessman
rinta,chest
lisääntynyt syljeneritys,chestiness
kastanja,chestnut
köhivä,chesty
ritari,chevalier
seviotti,Cheviot
hihamerkki,chevron
pureskella,chew
sitkeä,chewy
kiasmassa on viisi kerrosta,chiasma
kiasmin,chiasmus
tyylikäs,chic
juoni,chicane
juonittelu,chicanery
chichaa,Chicha
tipu,chick
kana,chicken
peltonätkelmä,chickling
metsätähti,chickweed
chiclekumi,chicle
sikuri,chicory
moittia,chide
päällikkö,chief
pääasiassa,chiefly
päällikkyys,chiefship
päällikkö,chieftain
sifonki,chiffon
klahvipiironki,chiffonier
nuttura,chignon
lasten,chil
kylmänkyhmy,chilblain
lapsi,child
lapsensaanti,childbearing
lapsivuode,childbed
synnytys,childbirth
viattomien lasten päivä,Childermas
lapsuus,childhood
lapsellinen,childish
lapsellisen,childishly
lapsellisuus,childishness
lapseton,childless
lapsettomuuden,childlessness
lapsekas,childlike
chileläinen,Chilean
kiljon; he olivat,Chilion
