English,Other
favorableness,n. 有利; 如願以償
favorably,adv. 順利地; 親切地; 好意地
favored,`fa·vored || `feɪvəd adj. 受到優待的; 受優惠的; 有天賦的
favorer,"n. 支持者, 贊成者"
favorite,1. `fa·vor·ite || `feɪvərɪt n. 特別喜歡的人; 親信; 喜歡的事物 2. `fa·vor·ite || `feɪvərɪt adj. 特別喜愛的
favoritism,`fa·vor·it·ism || `feɪvərɪtɪzm n. 偏愛; 偏袒; 得寵
favus,n. 黃癬
fawn,"1. fɔːn n. 幼鹿; 淡黃褐色 2. fɔːn v. 搖尾乞憐; 奉承, 討好"
fawningly,adv. 奉承地; 討好地
fax,1. n. 傳真機; 傳真通信 2. v. 傳真
fax machine,傳真機
fay,feɪ n. 仙女; 妖精
faze,feɪz v. 打擾; 使狼狽; 折磨
façade,fa·çade || fə`sɑːd n. 正面; 表面; 前面; 外觀
fealty,"fe·al·ty || `fɪːəltɪ n. 忠誠, 忠實, 忠貞"
fear,"1. fɪr /fɪə n. 恐怖; 擔心; 害怕 2. fɪr /fɪə v. 害怕, 畏懼; 恐怕; 擔心; 猜想; 害怕; 感到憂慮"
fear not!,天不怕地不怕
fearful,"`fear·ful || `fɪrfʊl /`fɪə- adj. 恐怕, 嚴重的, 可怕的"
fearfully,"adv. 可怕地; 非常; 害怕地, 擔心地; 極為"
fearfulness,n. 可怕; 擔心; 害怕
fearless,"`fear·less || `fɪrlɪs /`fɪə- adj. 大膽的, 無畏的, 勇敢的"
fearlessly,adv. 無畏地; 大膽地
fearlessness,`fear·less·ness || `fɪrlɪsnɪs /`fɪə- n. 無畏; 勇敢
fearsome,"`fear·some || `fɪrsəm /`fɪə- adj. 嚇人的, 害怕的, 可怕的"
feasance,n. 履行
feasibility,fea·si·bil·i·ty || fɪːzə`bɪlətɪ n. 可行性; 可能性
feasibility study,可行性研究
feasible,"fea·si·ble || `fɪːzəbl adj. 能實行的, 適宜的, 可行的"
feast,"1. fɪːst n. 宴會, 節會, 酒席 2. fɪːst v. 款待, 請客, 享樂; 參加宴會; 享受"
feast one`s eyes on,飽眼福
feasted his eyes on,飽眼福
feat,"fɪːt n. 壯舉, 技藝表演, 功績"
feather,1. feath·er || `feðə(r) n. 羽毛 2. feath·er || `feðə(r) v. 用羽毛裝飾; 長羽毛
feather bed,羽毛鋪蓋; 安適的處境
feather in one`s cap,卓越的成就
featherbed,v. 使擔任閒職; 擔任閒職
featherbedding,n. 限產超雇
featherbrain,n. 愚蠢的人; 輕浮的人
featherbrained,adj. 愚蠢的; 輕浮的
feathered his nest,營私
featheredge,n. 薄邊
featheredged,adj. 薄邊的
featheriness,n. 羽毛被覆狀; 輕柔; 羽毛狀
feathering,feath·er·ing || `feðərɪŋ n. 羽毛; 輕快的弓法; 羽狀物
featherweight,"n. 非常輕的人或物, 羽量級選手, 不重要的人"
feathery,feath·er·y || `feðərɪ adj. 有羽毛的; 羽毛似的; 被羽毛覆蓋的; 輕軟的
feature,"1. fea·ture || `fɪːtʃə(r) n. 特徵, 特色, 容貌 2. fea·ture || `fɪːtʃə(r) v. 是...的特色; 放映; 特寫"
feature film,"正片, 故事片正片, 故事片"
featureless,"`fea·ture·less || `fɪːtʃəlɪs adj. 無特色的, 平凡的"
febricula,n. 輕熱病; 小熱
febrifacient,adj. 產熱的
febrific,adj. 產熱的; 發燒的
febrifugal,adj. 止熱的; 退燒的
febrifuge,1. feb·ri·fuge || `febrɪfjuːdʒ n. 解熱藥; 退熱藥 2. feb·ri·fuge || `febrɪfjuːdʒ adj. 退熱的; 解熱的
febrile,fe·brile || `febrəl /`fɪːbraɪl adj. 發燒的; 熱病的
febris,n. 發燒
fecal,adj. 排泄物的; 殘渣的
fecaloid,adj. 似渣滓的; 糞便狀的
feces,n. 排泄物; 殘渣
feckless,"feck·less || `feklɪs adj. 沒精神的, 無用的, 軟弱的"
fecula,n. 澱粉
feculence,n. 變濁; 不潔; 污物
feculent,adj. 不潔的; 臭的; 骯髒的
fecund,"fe·cund || `fɪːkənd adj. 多產的, 肥沃的, 豐饒的"
fecundation,fe·cun·da·tion || fɪːkən`deɪʃn n. 受胎作用
fecundity,fe·cun·di·ty || fɪ`kʌndətɪ n. 多產; 肥沃; 豐饒
fed up,厭煩
fed up with,受夠了...
fedayee,n. 阿拉伯突擊隊員
fedayeen,n. 阿拉伯突擊隊員
federacy,n. 聯邦
federal,"fed·er·al || `fedərəl adj. 聯邦的, 同盟的, 聯合的"
federal tax,聯邦政府稅
federalism,fed·er·al·ism || `fedərəlɪzm n. 聯邦政治; 聯邦制度
federalist,"`fed·er·al·ist || `fedrəlɪst n. 聯邦主義者; 支持北部聯邦者; 聯邦黨人, 聯邦黨擁護者"
federalization,n. 聯邦化; 同盟化
federally,adv. 聯盟地; 聯邦地
federate,fed·er·ate || `fedəreɪt v. 使結成同盟; 使結成聯邦; 結成同盟; 結成聯邦
federated,adj. 結成同盟的; 聯邦的
federation,"fed·er·a·tion || fedə`reɪʃn n. 聯邦, 聯盟, 聯合"
federative,`fed·er·a·tive || `fedəreɪtɪv /-rətɪv adj. 聯邦的; 聯合的; 聯盟的; 具有聯盟性質的
federatively,adv. 聯盟地; 聯邦地
fedora,fe·do·ra || fɪ`dɔːrə n. 淺頂軟呢男帽
fee,"1. fɪː n. 費用, 所有權, 小費 2. fɪː v. 付費給; 聘用"
feeble,"fee·ble || `fɪːbl adj. 微弱的, 無效的, 衰弱的"
feeble-minded,低能的; 遲鈍的
feebleminded,adj. 低能的; 意志薄弱的; 愚笨的
feebleness,"`fee·ble·ness || `fiːblnɪs n. 衰弱, 無力, 虛弱"
feebly,adv. 衰弱地; 無力地
feed,1. fɪːd n. 飼養; 一餐; 飼料 2. fɪːd v. 餵養; 放牧; 飼養; 吃東西; 流入
feed on,以...為食物
feed the fishes,暈船
feedback,n. 回授; 反應; 反饋
feeder,"feed·er || `fɪːdə(r) n. 飼養者, 奶瓶, 供給者"
feeding,feed·ing || `fɪːdɪŋ n. 給食; 飼養; 喂
feeding bottle,哺乳瓶
feedlot,n. 飼育場
feeds,v. 餵養; 放牧; 飼養; 吃東西; 流入
feedstuff,n. 飼料
feel,"1. fɪːl n. 感覺; 觸摸; 覺得 2. fɪːl v. 感覺, 觸摸, 覺得; 有知覺, 同情, 摸索"
feel at home,感覺自在
feel bad,有病; 不舒服
feel for,為...而有; 用手摸著找...; 對...有感情; 體諒
feel free,無需拘束; 不要客氣
feel in one`s bones,確信
feel like a million dollars,感到身體良好; 精神愉快
feel one`s way,"摸索著走, 謹慎行事"
feel small,覺得渺小
feel sorry for,同情
feel up to,覺得可以對付; 覺得想做
feeler,"feel·er || `fɪːlə(r) n. 試探者, 觸角, 試探"
feeling,"1. `feel·ing || `fiːlɪŋ n. 感覺, 同情, 情緒 2. `feel·ing || `fiːlɪŋ adj. 有同情心的, 仁慈的, 有感覺的"
feelingly,adv. 感動地; 充滿感情地
feels at home,感覺自在
feels bad,有病; 不舒服
feels like,想要; 覺得好像是...; 摸起來好像是...
feign,"feɪn v. 裝作, 假裝; 捏造; 做假, 假裝"
feigned,adj. 假的; 做作的; 偽裝
feignedly,`feign·ed·ly || `feɪnɪdlɪ adv. 假裝地; 裝聾作啞地
feint,"1. feɪnt n. 偽裝, 假託, 假裝 2. feɪnt v. 裝作; 佯攻; 假裝; 佯攻"
feisty,feist·y || `faɪstɪ adj. 易怒的; 活躍的
feldspar,feld·spar || `feldspɑr /-spɑː n. 長石
felicitate,"fe·lic·i·tate || fɪ`lɪsɪteɪt v. 慶祝, 慶賀"
felicitation,fe·lici·ta·tion || fɪlɪsɪ`teɪʃn n. 慶祝; 慶賀
felicitator,n. 祝賀者
felicitous,"fe`lic·i·tous || fɪ`lɪsɪtəs adj. 巧妙的, 可喜的, 極為適當的"
felicitously,adv. 恰當地
felicity,"fe`lic·i·ty || fɪ`lɪsətɪ n. 快樂, 幸運, 幸福"
felid,n. 貓科的動物
feline,1. fe·line || `fɪːlaɪn n. 貓科的動物 2. fe·line || `fɪːlaɪn adj. 貓的; 貓一樣的; 貓科的
felinity,n. 貓的特性
fell,"1. n. 一季所伐的木材#折縫#獸皮; 毛皮 2. v. 砍伐, 砍倒; 擊倒, 打倒 3. adj. 邪惡的, 殘暴的; 可怕的"
fell asleep,睡著
fell behind,落在...後面
fell down,倒下; 跪拜倒下; 跪拜
fell for,迷戀; 上...的當
fell from grace,"失去天恩, 墮落"
fell ill,生病
fell in battle,陣亡
fell into the trap,落入陷阱
fell on,攻擊
fell prey to,被...折磨; 被...捕食
fellable,adj. 適於砍倒的; 可擊倒的
fellah,fel·lah || `felə n. 農民
fellatio,n. 口交
fellatrix,n. 吸吮陰莖的女人
feller,fell·er || `felə(r) n. 伐木工人; 縫邊器; 伐木機
fellness,n. 殘酷
fellow,"1. fel·low || `feləʊ n. 人, 同事, 朋友 2. fel·low || `feləʊ adj. 同伴的; 同道的; 同事的"
fellowman,n. 人; 同胞
fellowship,"fel·low·ship || `feləʊʃɪp n. 團體, 友誼, 獎學金"
felon,fel·on || `felən n. 重罪犯#瘭疽
felonious,"fe·lo·ni·ous || fə`ləʊnɪəs adj. 兇惡的, 重罪的, 極惡的"
felonry,n. 重罪犯
felony,`fel·o·ny || `felənɪ n. 重罪
felt,"1. n. 毛毯, 氈 2. v. 製氈, 使粘結; 粘結"
felt at home,感覺自在
felt bad,有病; 不舒服
felt free,無需拘束; 不要客氣
felt good,感覺舒服
felt like,想要; 覺得好像是...; 摸起來好像是...
felt sorry for,同情
felting,`felt·ing || `feltɪŋ n. 制毯法; 毛毯類
female,"1. fe·male || `fɪːmeɪl n. 女人; 雌性植物; 雌性動物 2. fe·male || `fɪːmeɪl adj. 女的; 雌性的; 雌的; 陰的, 母的, 內孔的"
feme,n. 妻; 女人
femicide,n. 殺害女人; 殺害女人者
feminine,"1. fem·i·nine || `femɪnɪn n. 女性; 陰性詞; 陰性 2. fem·i·nine || `femɪnɪn adj. 女性的, 柔弱的, 陰性的"
femininely,adv. 女人似地
femininity,"fem·i·nin·i·ty || femɪ`nɪnətɪ n. 女子氣質; 婦女; 陰柔, 嬌柔"
feminism,"fem·i·nism || `femɪnɪzm n. 女權主義, 女權擴張論, 男女平等主義"
feminist,fem·i·nist || `femɪnɪst n. 男女平等主義者
feministic,adj. 主張男女平等的; 女權運動的
feminize,"v. 具有女性風度, 使女性化"
femme,n. 女人; 妻子
femoral,fem·o·ral || `femərəl adj. 股骨的; 大腿的
femur,fe·mur || `fɪːmə(r) n. 大腿骨; 腿節
fen,n. 沼澤; 沼池
fenagle,v. 詐欺; 欺騙
fence,"1. n. 圍牆, 劍術, 柵欄 2. v. 用籬笆圍住; 防護; 練習劍術; 擊劍, 搪塞"
fenceless,adj. 沒有圍牆的
fencer,fenc·er || `fensə(r) n. 劍術家; 籬笆匠
fencing,"fenc·ing || `fensɪŋ n. 圍牆, 劍術"
fend,v. 保護; 供養; 謀生; 努力; 供養; 力爭; 照料
fend for oneself,自己謀生; 照料自己
fend off,擋開
fender,"`fend·er || `fendə(r) n. 防衛物, 擋泥板"
fenestra,n. 窩窗; 透明斑點; 似窗的小開口
fenestral,adj. 如窗的
fenestrate,adj. 具透明斑點的; 具窗孔的
fenestrated,adj. 有窗的
fenestration,fen·es·tra·tion || fenɪ`streɪʃn n. 開窗法; 長有窗狀小孔
fennel,n. 茴香
fenny,adj. 沼澤的
fentanyl,"n. 芬太奴, 強效止痛劑"
fenugreek,n. 胡蘆巴
feodal,adj. 封建的; 領地的
feoffee,feoff·ee || fe`fɪː n. 受采邑者; 封地受領人
feoffer,feoff·er || `fefə(r) n. 采邑授與人; 不動產贈與人
feoffment,n. 采邑授與
feoffor,n. 采邑授與者
feral,"fe·ral || `fɪrəl /`fɪər- adj. 野生的, 兇猛的"
ferment,1. fer·ment || fə(r)`ment n. 酵素; 動亂; 發酵 2. fer·ment || fə(r)`ment v. 使發酵; 使騷動; 醞釀; 發酵; 騷動
fermentable,adj. 可發酵的; 發酵性的
fermentation,fer·men·ta·tion || fɜrmen`teɪʃn /fɜːm- n. 發酵
fermentative,adj. 促起發酵的; 發酵性的
fermi,"n. 飛米, 費密"
fermium,n. 鐨
fern,"fɜrn /fɜːn n. 蕨, 羊齒植物, 蕨類植物"
fernery,n. 羊齒植物種植處; 簇生的羊齒類
ferny,`fern·y || `fɜːnɪ adj. 蕨類的
ferocious,"fe·ro·cious || fə`rəʊʃəs adj. 殘忍的, 兇猛的"
ferociously,"adv. 兇猛地; 非常地, 驚人地"
ferocity,fe·roc·i·ty || fə`rɑsətɪ /-`rɒs- n. 兇猛; 殘暴的行為; 殘暴
ferret,"1. fer·ret || `ferɪt n. 雪貂, 白鼬#雪貂; 膠布 2. fer·ret || `ferɪt v. 用雪貂獵取; 搜尋; 把逐出; 查獲; 用雪貂狩獵; 搜索"
ferriage,n. 擺渡; 擺渡錢
ferric,"fer·ric || `ferɪk adj. 鐵的, 三價鐵的, 含鐵的"
ferrite,n. 亞鐵鹽
ferritin,n. 鐵蛋白
ferroconcrete,n. 鋼筋混凝土; 鋼骨水泥
ferromagnetic,adj. 鐵磁的; 鐵磁體
ferromagnetism,n. 磁鐵性; 磁鐵學
ferrotype,n. 鐵版照相; 光面照片; 鐵版照相法
ferrous,fer·rous || `ferəs adj. 鐵的; 亞鐵的; 含鐵的
ferrugineous,adj. 鐵的; 含鐵的
ferruginous,adj. 鐵的; 赤褐色的
ferrule,"fer·rule || `feruːl n. 金屬箍, 金屬包頭; 套圈"
ferry,"1. fer·ry || `ferɪ n. 渡船, 渡口 2. fer·ry || `ferɪ v. 渡運; 運送; 渡過; 擺渡; 來往行駛"
ferryboat,n. 渡船; 連絡船
ferryman,"`fer·ry·man || `ferɪmən n. 渡船夫, 渡船業者"
fertile,"fer·tile || `fɜrtl /`fɜːtaɪl adj. 肥沃的, 能生產的, 生產多的"
fertileness,n. 生產力; 人口出生率
fertility,fer·til·i·ty || fə(r)`tɪlətɪ n. 肥沃; 多產; 豐產
fertilizable,adj. 可受精的
fertilization,fer·ti·li·za·tion || fɜrtlaɪ`zeɪʃn /fɜːtɪl- n. 肥沃; 受精; 施肥
fertilize,`fer·ti·lize || `fɜrtlaɪz /`fɜːtɪ- v. 施肥; 使受精; 使豐饒
fertilizer,`fer·ti·liz·er || `fɜrtlaɪzə(r) /`fɜːtɪ- n. 肥料; 受精媒介物
fertilizin,n. 受精素
ferula,n. 大茴香
ferule,fer·ule || `ferəl /`feruːl n. 戒尺; 管教; 紀律
fervency,fer·ven·cy || `fɜrvənsɪ /`fɜːv- n. 熱情的; 熱; 強烈的
fervent,"`fer·vent || `fɜrvnt /`fɜːnt adj. 熱的, 熱心的, 熾熱的"
fervently,adv. 熱烈地; 強烈地; 熱情地
fervid,`fer·vid || `fɜrvɪd /`fɜːv- adj. 熱的; 熱心的
fervidly,adv. 熱情地; 激情地
fervor,"`fer·vor || `fɜrvə(r) /`fɜːv- n. 熱烈, 熱情"
fescue,n. 教鞭; 牛毛草
festal,"fes·tal || `festl adj. 節日的; 喜慶的, 歡樂的"
festally,adv. 如節日地; 愉快地
fester,"1. fes·ter || `festə(r) n. 膿瘡, 潰爛 2. fes·ter || `festə(r) v. 化膿; 引起痛苦; 潰爛; 惡化; 使化膿; 使痛苦; 使潰爛; 使惡化"
festinate,adj. 匆促的
festination,n. 急促步式; 急速
festival,"1. fes·ti·val || `festəvl n. 節日, 歡宴, 慶祝及祭祀 2. fes·ti·val || `festəvl adj. 節日的, 快樂的, 喜慶的"
festive,`fes·tive || `festɪv adj. 慶祝的; 歡樂的; 喜慶的
festive atmosphere,歡樂的氣氛
festiveness,n. 歡慶
festivity,"fes·tiv·i·ty || fe`stɪvətɪ n. 歡宴, 歡慶"
festoon,1. fes·toon || fe`stuːn n. 花彩 2. fes·toon || fe`stuːn v. 以花彩裝飾
festschrift,n. 紀念文集
feta,n. 羊乳酪
fetal,fe·tal || `fɪːtl adj. 胎兒的; 胎的
fetation,n. 妊娠
fetch,"fetʃ v. 拿來; 去請...來, 接...去; 去拿...給; 售得, 賣得; 取物; 繞道而行; 取回獵物"
fetch and carry,"做雜務, 打雜"
fetching,"`fetch·ing || `fetʃɪŋ adj. 動人的, 迷人的, 引人的"
fetchingly,adv. 動人地; 迷人地
fete,"1. n. 慶祝; 節日; 祭祀 2. v. 宴請, 招待"
fetich,n. 物神; 迷信
fetichism,n. 物神崇拜; 物戀
feticidal,adj. 打胎的; 墮胎的
feticide,n. 墮胎
fetid,fet·id || `fetɪd adj. 有惡臭的
fetish,fet·ish || `fetɪʃ n. 物神; 偶像; 迷信
fetishism,"`fet·ish·ism || `fɪːʃɪzm /`fet- n. 拜物教, 物神崇拜; 迷信; 盲目崇拜; 戀物癖"
fetishist,"`fet·ish·ist || `fɪːtɪʃɪst /`fet- n. 拜物教徒, 物神崇拜者; 戀物癖者; 盲目崇拜者"
fetishistic,adj. 崇拜物神的; 迷信的
fetlock,fet·lock || `fetlɑk /-lɒk n. 叢毛; 球節
fetology,n. 胎兒學
fetor,n. 惡臭
fetter,1. fet·ter || `fetə(r) n. 腳鐐; 束縛; 羈絆 2. fet·ter || `fetə(r) v. 束縛; 加腳鐐
fettle,1. n. 狀態; 情緒 2. v. 毆打; 整頓; 修補
fettuccine,n. 意大利寬麵條; 扁平細麵條
fetus,fe·tus || `fɪːtəs n. 胎兒
feud,"1. fjuːd n. 世仇; 長期不和; 仇恨; 爭吵#封地, 采邑 2. fjuːd v. 世代結仇; 爭吵; 長期爭鬥"
feudal,"`feu·dal || `fjuːdl adj. 封建制度的, 領地的, 封地的"
feudalism,`feu·dal·ism || `fjuːdəlɪzm n. 封建制度
feudalist,n. 封建論者; 主張封建制度者
feudalistic,adj. 封建制度的; 封建主義的
feudality,feu·dal·i·ty || fjuː`dælətɪ n. 封建性; 封建領地; 封建制
feudally,adv. 如封建地
feudatory,1. `feu·da·to·ry || `fjuːdətɔrɪ /-tərɪ n. 封臣; 封地 2. `feu·da·to·ry || `fjuːdətɔrɪ /-tərɪ adj. 臣屬的; 受有封地的; 隸屬於外國的
fever,1. fe·ver || `fɪːvə(r) n. 發燒; 熱病; 發熱 2. fe·ver || `fɪːvə(r) v. 使發燒; 使狂熱; 使高度興奮; 發燒; 狂熱; 高度興奮
fevered,"`fe·vered || `fɪːvə(r)d adj. 發燒的, 激昂的, 激動的"
feverish,`fe·ver·ish || `fɪːvərɪʃ adj. 興奮的
feverishly,adv. 興奮地
feverous,adj. 發燒的; 熱病的
few,1. fjuː n. 很少數; 幾乎沒有 2. fjuː adj. 很少的; 少數的; 不多的
few and far between,稀少
fewer,adj. 較少的
fewness,`few·ness || `fjuːnɪs n. 少; 少數
fey,feɪ adj. 注定要死的
fez,"n. 非斯帽, 土耳其氈帽"
fiance,n. 未婚夫
fiancee,n. 未婚妻
fiasco,"fi·as·co || fɪ`æskəʊ n. 慘敗, 大失敗"
fiat,"fi·at || `faɪət /`faɪæt ,`fɪː- n. 命令, 許可, 嚴命"
fib,"1. fɪb n. 小謊, 打, 一擊 2. fɪb v. 撒小謊"
fibber,`fib·ber || `fɪbə(r) n. 撒小謊者
fiber,"fi·ber || `faɪbə(r) n. 纖維; 質地; 纖維物質, 纖維質料; 性格"
fiberboard,n. 纖維板
fiberfill,n. 合成纖維棉絮
fiberglass,"n. 玻璃纖維, 玻璃棉"
fibre,n. 纖維; 纖維製品; 構造
fibre optics,纖維光學
fibril,fi·bril || `faɪbrɪl /`fɪ- n. 細纖維; 根毛; 纖絲
fibrilla,n. 小纖維; 根毛
fibrillar,adj. 纖維的; 根毛的; 纖絲的
fibrillation,n. 原纖維形成過程; 纖維性顫動
fibrin,`fi·brin || `faɪbrɪn n. 纖維蛋白; 纖維
fibrinogen,n. 纖維蛋白原
fibrinolysin,n. 溶纖維蛋白酵素
fibrinolysis,n. 纖維蛋白溶解
fibrinous,adj. 纖維蛋白的
fibroadenoma,n. 纖維性瘤
fibroblast,n. 纖維組織母細胞
fibrocartilage,n. 纖維軟骨
fibroid,1. `fi·broid || `faɪbrɔɪd n. 纖維瘤; 子宮肌瘤 2. `fi·broid || `faɪbrɔɪd adj. 纖維性的; 纖維狀的
fibroin,n. 絲心蛋白
fibroma,fi·bro·ma || faɪ`brəʊmə n. 纖維瘤
fibroplasia,n. 纖維素增生
fibrosarcoma,n. 纖維肉瘤
fibrosis,n. 纖維症; 纖維化
fibrositis,fi·bro·si·tis || faɪbrəʊ`saɪtɪs n. 纖維組織炎
fibrotic,adj. 纖維化的
fibrous,`fi·brous || `faɪbrəs adj. 纖維的; 纖維構成的; 纖維狀的
fibula,"fib·u·la || `fɪbjələ /-jʊl- n. 腓骨; 扣衣針, 飾針"
fibular,adj. 腓骨的
fiche,fɪːʃ n. 縮影單片
fichu,n. 三角形披肩
fickle,fick·le || `fɪkl adj. 變幻無常的; 薄情的; 浮躁的
fickleness,`fick·le·ness || `fɪklnɪs n. 浮躁; 變化無常
fictile,fic·tile || `fɪktl /-taɪl adj. 塑造的; 黏土製的
fiction,"fic·tion || `fɪkʃn n. 小說, 法律的擬制, 虛構的故事"
fictional,`fic·tion·al || `fɪkʃənl adj. 虛構的; 小說的
fictionalize,v. 使小說化; 把...編成小說
fictionally,adv. 杜撰地; 編造地
fictitious,fic·ti·tious || fɪk`tɪʃəs adj. 假想的; 虛偽的; 編造的
fictitious transaction,買空賣空
fictive,adj. 虛構的; 虛偽的; 想像上的
fiddle,1. fid·dle || `fɪdl n. 小提琴 2. fid·dle || `fɪdl v. 拉小提琴; 瞎搞; 虛度時光; 拉小提琴
fiddle about,鬼混; 打諢
fiddle with,亂動
fiddler,fid·dler || `fɪdlə(r) n. 小提琴手; 遊手好閒的人
fiddlestick,n. 提琴弓; 胡說
fiddlesticks,interj. 胡說; 討厭
fiddling,"fid·dling || `fɪdlɪŋ adj. 拉小提琴的, 無事忙的, 無聊的"
fideicommissary,n. 財產遺贈受益人
fidelity,fi·del·i·ty || fɪ`delətɪ n. 忠實; 忠誠; 誠實
fidget,"1. fidg·et || `fɪdʒɪt n. 急急忙忙, 躊躇 2. fidg·et || `fɪdʒɪt v. 慌張, 坐臥不安, 急急忙忙; 使煩亂; 使不安"
fidgety,`fidg·et·y || `fɪdʒtɪ adj. 不安的; 為小事操心的; 顫動的
fiducial,adj. 根據信仰的; 基準的; 信託的
fiduciary,1. fi·du·ci·ar·y || fɪ`duːʃɪerɪ /-`djuːʃərɪ n. 被信託者; 受託人 2. fi·du·ci·ar·y || fɪ`duːʃɪerɪ /-`djuːʃərɪ adj. 基於信用的; 受信託的; 信託的
fie,faɪ interj. 呸!; 咄!
fief,fɪːf n. 封地; 采邑
field,"1. fɪːld n. 領域, 場地, 田地 2. fɪːld v. 使上場; 擔任場外隊員 3. fɪːld adj. 田間的; 野外的; 野生的"
field ambulance,野戰救護車; 戰地救護車
field artillery,野戰砲; 野戰砲兵
field day,野外實習日; 體育比賽日; 戶外集會
field goal,射門得分; 投籃得分
field hospital,戰地醫院
field marshal,陸軍元帥
field mouse,fɪːldmaʊs 田鼠
field of fire,射程
field of vision,視野; 視界
field officer,校級軍官
field service,野戰勤務
field work,野外工事; 現場訪問; 野外測量
fielder,"field·er || `fɪːldə(r) n. 守場員, 外野手"
fieldpiece,n. 野戰砲
fieldstone,n. 粗石
fieldwork,"n. 野戰工事, 野外工作"
fieldworker,n. 實地考察工作者; 現場調查工作者
fiend,"fɪːnd n. 魔鬼, 能手, 邪神"
fiendish,`fiend·ish || `fɪːndɪʃ adj. 惡魔似的; 極壞的; 殘忍的
fiendishly,adv. 惡魔似地; 極壞地; 殘忍地
fierce,fɪrs /fɪəs adj. 兇猛的; 熱烈的; 猛烈的
fierce battle,激戰
fiercely,adv. 兇猛地; 強烈地; 殘酷地; 極度地
fierceness,"`fierce·ness || `fɪrsnɪs /fɪəs- n. 兇猛, 猛烈"
fieri facias,扣押債務人動產令
fierily,adv. 如火地; 熱烈地
fieriness,n. 熱烈; 激烈
fiery,"fi·er·y || `faɪərɪ adj. 熾熱的, 暴躁的, 熱烈的"
fiesta,n. 節日; 聖日; 祭典
fife,faɪf n. 橫笛
fifteen,fif·teen || fɪf`tɪːn n. 十五; 十五人橄欖球隊; 十五個; 一局的最初得分
fifteenth,"1. ,fif`teenth || fɪftfɪːnθ n. 第十五; 十五分之一; 月的第十五日 2. ,fif`teenth || fɪftfɪːnθ adj. 第十五的, 第十五個的; 十五分之一的"
fifth,fɪfθ n. 第五; 五分之一
fifth column,第五縱隊
fifth wheel,多餘的事物或人
fiftieth,1. fif·ti·eth || `fɪftɪɪθ n. 第五十; 五十分之一 2. fif·ti·eth || `fɪftɪɪθ adj. 第五十的; 五十分之一的
fifty,fif·ty || `fɪftɪ n. 五十; 五十個
fig,"fɪg n. 無花果; 少許, 一點兒; 無花果樹; 微不足道的事#服裝; 健康狀況; 盛裝"
fig leaf,無花果葉; 僅可蔽體之衣服
fig tree,無花果樹
fight,1. faɪt n. 打架; 鬥志; 戰鬥 2. faɪt v. 打仗; 打架; 搏鬥; 奮鬥; 與...打仗; 反對...提案; 指揮戰鬥
fight against,對抗
fight for,為...而戰
fight off,擊退; 竭力避免; 排斥
fight one`s way,奮鬥前進
fight shy of,畏縮; 避開
fight something out,以鬥爭解決
fight to the death,鬥爭到死; 鬥爭到底
fight together,一起作戰
fight tooth and nail,猛烈作戰; 拼命打
fighter,"fight·er || `faɪtə(r) n. 鬥士, 好戰者, 戰士"
fighter plane,戰鬥機; 殲擊機
fighter-bomber,戰鬥轟炸機
fighting,1. fight·ing || `faɪtɪŋ adj. 好戰的; 戰鬥的 2. fight·ing || `faɪtɪŋ n. 戰鬥; 搏鬥; 戰爭
fighting chance,經過努力奮鬥可能獲得的成功機會
figment,fig·ment || `fɪgmənt n. 臆造的事物; 虛構的事
figuration,n. 成形; 比喻表達法; 輪廓; 圖案裝飾法
figurative,"fig·ur·a·tive || `fɪgjərətɪv /-gjʊr- adj. 比喻的, 修飾豐富的, 形容多的"
figuratively,adv. 比喻地; 象徵性地
figure,"1. fig·ure || `fɪgjər /`fɪgə n. 圖形, 形狀, 數位 2. fig·ure || `fɪgjər /`fɪgə v. 描繪, 演算, 表示; 出現, 出名, 估計"
figure of speech,修辭; 比喻說法
figure out,算出; 理解; 想出
figure skating,花式溜冰
figured,adj. 用圖形表示的; 形容多的; 用數目字表示的; 文飾富麗的
figurehead,"n. 裝飾船頭的人像, 傀儡領袖, 破浪神"
figurine,fig·u·rine || `fɪgjərɪːn /-gjʊr- n. 小雕像
filaceous,adj. 絲狀的; 絲質的
filament,"fil·a·ment || `fɪləmənt n. 細絲, 燈絲, 單纖維, 細線"
filamentary,adj. 絲的; 如絲的
filamentous,adj. 絲狀的
filar,adj. 絲的; 絲狀的
filaria,n. 絲狀蟲; 絲蟲屬
filarial,adj. 絲蟲的
filariasis,n. 絲蟲病
filariid,adj. 血絲蟲的
filature,n. 繅絲; 繅絲廠; 繅織機
filbert,fil·bert || `fɪlbə(r)t n. 歐洲榛樹
filch,fɪltʃ v. 偷竊; 竊取
file,"1. faɪl n. 銼刀#文件夾, 公文箱; 檔案, 卷宗, 案卷; 訂存的文件; 縱列 2. faɪl v. 銼; 把...銼光; 把...銼平; 用銼刀銼; 把...歸檔; 提起; 提出; 用電話, 電報發送"
file allocation table,檔案分配表
file clerk,檔案管理者
file compression,檔案壓縮
file format,檔案格式
file fragmentation,檔案碎片
file handle,檔案處理
file management,檔案管理
file merge,檔案合併
file name,檔案名
file server,檔案伺服器
file sharing,檔案共用
file system,檔案系統
file transfer protocol,檔案傳送協定
filename,n. 檔案名
filer,n. 檔案管理員; 銼磨工人; 文件裝訂員
filet,fi·let || `fɪlɪt n. 里脊; 方網眼花邊; 無骨的純魚片
