English,Other
double plate,biyu farantin
double figures,biyu figures
double faced,biyu fuskanci
two faced,biyu fuskanci
double promotion,biyu gabatarwa
double bed,biyu gado
double cross,biyu giciye
two dimensional,biyu girma
double column heading,biyu gurbin kan batu
double personality,biyu hali
double current working,biyu halin yanzu aiki
two way,biyu hanya
double accident benefit,biyu hatsari amfani
two horned,biyu horned
double indemnity,biyu indemnity
double insurance,biyu inshora
double plural,biyu jami
double spacing,biyu jerawa
double edged,biyu kaifi
double sharp,biyu kaifi
two edged,biyu kaifi
double crown,biyu kambi
double budget,biyu kasafin kudin
double negative,biyu korau
double dated,biyu kwanan rana
double account system,biyu lissafi tsarin
double bill,biyu lissafin
double book,biyu littafin
double time,biyu lokaci
two time,biyu lokaci
two timing,biyu lokaci
two armed,biyu m
double talk,biyu magana
two sided,biyu mai gefe
double quick,biyu mai sauri
double-decker,biyu maikashi
double decker carton,biyu maikashi kartani
double crossing,biyu mararraba
double action prejudice,biyu mataki son zuciya
two handed,biyu mika
two fold,biyu musulunci
double dyed,biyu mutu
two ply,biyu na cin karensu
two pence,biyu pence
double impression,biyu raayi
two bits,biyu ragowa
double life,biyu rai
double check,biyu rajistan
double rhyme,biyu rhyme
double dealing,biyu rubutu
double roof,biyu rufin
two timer,biyu saita lokaci
double setting,biyu saitin
double space,biyu sarari
two times,biyu sau
two tone,biyu sautin
two seater,biyu seater
double park,biyu shakatawa
double entry,biyu shigarwa
two heads are better than one,biyu shugabannin su ne mafi alhẽri daga daya
double cast,biyu simintin
second name,biyu suna
double take,biyu take
double predestination,biyu tsãri
double pot,biyu tukunya
second thought,biyu tunani
double base,biyu tushe
double duty,biyu wajibi
double agent,biyu wakili
two wheeled,biyu wheeled
two wheeler,biyu wheeler
two piece,biyu yanki
double agreement,biyu yarjejeniya
double act,biyu yi
double sessions,biyu zaman
double descent,biyu zuriya
second-class,biyu-aji
double-dealing,biyu-ake rubutu
double-breasted,biyu-breasted
two-stroke,biyu-bugun jini
double-chin,biyu-chin
two-ply,biyu-cin karensu
double-pneumonia,biyu-ciwon huhu
double-cream,biyu-cream
double-stopping,biyu-da hana
second-cousin,biyu-dan uwan
double-bind,biyu-daura
double-dealer,biyu-dila
double-dutch,biyu-dutch
double-figures,biyu-figures
double-faced,biyu-fuskanci
two-faced,biyu-fuskanci
second-sight,biyu-gani
double-cross,biyu-giciye
two-dimensional,biyu-girma
double-glazing,biyu-glazing
two-piece,biyu-guntu
second-hand,biyu-hannun
second-fiddle,biyu-irin goge
second-wind,biyu-iska
two-edged,biyu-kaifi
pair-off,biyu-kashe
second-string,biyu-kirtani
two-time,biyu-lokaci
second-best,biyu-mafi kyau
double-talk,biyu-magana
two-step,biyu-mataki
double-eagle,biyu-mikiya
double-standard,biyu-misali
double-dyed,biyu-mutu
second-rate,biyu-rate
second-name,biyu-sunan
double-take,biyu-take
second-thoughts,biyu-tunani
double-agent,biyu-wakili
second-nature,biyu-yanayi
second-guess,biyu-zato
duality,biyuntakar
black pepper,black barkono
black leg,black kafa
black head,black kai
black vomit,black yi amai
black-out,black-fito
black-letter,black-wasika
blanching agent,blanching wakili
blank verse,blank aya
blank wall,blank bango
blank credit,blank bashi
blank transfer,blank canja wuri
blank out,blank fita
blank cartridge,blank harsashi
blank ballot,blank kuriar asiri
blank news,blank labarai
blank cheque,blank rajistan
blank page,blank shafi na
blank groove,blank tsagi
blank endorsement,blank yarda
blank-cartridge,blank-harsashi
bleaching agent,bleaching wakili
bleary eyed,bleary sa ido
block print,block buga
block assets,block dukiyar
block universe,block duniya
block characterization,block faye hali
block letters,block haruffa
block head,block kai
block account,block lissafi
block capitals,block manya
block programming,block shirye-shirye
block scheduling,block tanadi
block letter,block wasika
block vote,block zaben
bloodless revolution,bloodless juyin juya halin
bloom money,bloom kudi
blue blooded,blue a hankali
blue collar,blue abin wuya
blue devils,blue aljannu
blue peter,blue bitrus
blue print,blue buga
blue grass,blue ciyawa
blue cheese,blue cuku
blue room,blue dakin
blue gum,blue danko
blue pencil,blue fensir
blue beard,blue gemu
blue chip,blue guntu
blue blood,blue jini
blue stocking,blue kara haja
blue bell,blue kararrawa
blue green,blue kore
blue bottle,blue kwalban
blue book,blue littafin
blue blindness,blue makanta
blue water,blue ruwa
blue eyed,blue sa ido
blue mood,blue yanayi
blue-eyed boy,blue-sa ido yaro
bluish green,bluish kore
blurt out,blurt fita
bo tree,bo itace
bob tail,bob wutsiya
bogey man,bogey mutum
bogus voting,bogus zabe
boiled sweet,boiled mai dadi
fortune teller,boka
fortune-teller,boka
fortuneteller,boka
certified,bokan
certified transfer,bokan canja wuri
certified bankrupt,bokan fatara
certified copy,bokan kwafin
certified school,bokan makaranta
pail,bokiti
bolivian,bolivia
boll-worm,boll-tsutsa
bombing,bom
bond slave,bond bawa
bond servant,bond bawan
bond creditor,bond binsa bashi
bond syntax,bond ginin kalma
bond holder,bond mariƙin
bond service,bond sabis
bond paper,bond takarda
bond certificate,bond takardar shaidar
bond-paper,bond-takarda
bonded labour,bonded aiki
bonded value,bonded darajar
bonded property,bonded dukiya
bonded warehouse,bonded sito
bonded deal,bonded yarjejeniyar
bonding capacity,bonding iya aiki
woe,bone yã tabbata
bonfire night,bonfire dare
bonfire-night,bonfire-dare
bonnet,bonit
bonus shares,bonus hannun jari
booby prize,booby kyauta
booby latch,booby sakata
booby trap,booby tarko
booby hatch,booby ƙyanƙyashe
booby-trapping,booby-garkuwa da
booby-trapped,booby-kama a tarko
booby-trap,booby-tarko
booby-traps,booby-tarkuna
booking clerk,booking magatakarda
booking office,booking ofishin
boom out,boom fita
boon companion,boon abokin
riot,bore
staged,bore
riot gear,bore kaya
riot police,bore yan sanda
boric-acid,boric acid-
borstal institution,borstal maaikata
borstal system,borstal tsarin
bosnian,bosniyanci
botanic gardens,botanic gidãjen aljanna
botanical gardens,botanical gidãjen aljanna
bourgeois democracy,bourgeois dimokuradiyya
bourgeois socialist,bourgeois gurguzu
bourgeois moral,bourgeois halin kirki
bourgeois drama,bourgeois wasan kwaikwayo
bower-bird,bower-tsuntsu
bowling green,bowling kore
bowling alley,bowling titi
bowling-green,bowling-kore
bowling-alley,bowling-titi
concealed,boye
concealing,boye
hid,boye
hide,boye
hiding,boye
hidden agenda,boye ajanda
hidden reserve,boye ajiye
hidden wealth,boye dũkiya
hide out,boye fita
hidden hand,boye hannun
hidden tax,boye haraji
concealed door,boye kofa
hidden inflation,boye kumbura
hidden unemployment,boye rashin aikin yi
hidden subsidy,boye tallafin
hidden offer,boye tayin
hiding place,boye wuri
encryption,boye-boye
steward,boyi
bran-tub,bran-baho
branch out,branch fita
branch off,branch kashe
brandy glass,brandy da gilashi
brandy snap,brandy karye
brandy-snap,brandy-karye
brazen out,brazen fita
brazen faced,brazen fuskanci
brazen-out,brazen-fito
brazilian,brazil
brazil nut,brazil goro
breadth-wise,breadth mai hikima
breadth-ways,breadth-hanyoyi
breather hole,breather rami
brewster-sessions,brewster-zaman
bridging loan,bridging rance
bristle with,bristle da
bristol board,bristol hukumar
bristol fighter,bristol mai faɗa
broadly based,broadly bisa
broadside on,broadside a kan
broiler-house,broiler-gida
bromide paper,bromide takarda
bronchial tubes,bronchial shambura
bronx cheer,bronx gaisuwa
brood over,brood a kan
brow-beat,brow-kidan
brown bread,brown abinci
brown study,brown binciken
brown coal,brown ci
brown rice,brown shinkafa
brown paper,brown takarda
brownie point,brownie batu
brownie guide,brownie shiryarwa
brush away,brush baya
brush by,brush da
brush aside,brush da kai
brush off,brush kashe
brussels carpet,brussels kafet
brussels lace,brussels yadin da aka saka
unstopped,bu e
advisable,bu mai kyau
bubonic plague,bubonic annoba
buck tooth,buck hakori
buck horn,buck kakakin
buck-tooth,buck-hakori
buddhist,buddha
buddhist fraternity,buddha fraternity
opening,bude
the open,bude
the opening,bude
opening balance,bude balance
open into,bude cikin
opening night,bude dare
open out,bude fita
opening hours,bude hours
open market,bude kasuwar
open door,bude kofa
opening time,bude lokaci
opening speech,bude magana
open up,bude sama
open air,bude sararin sama
extradited,bude shariar
open plan,bude shirin
open onto,bude uwa
open hearted,bude zuciya
open mind,bude zuciya
open ended,bude ƙare
open-work,bude-aiki
open-faced,bude-fuskanci
open-eyed,bude-ido
open-hearted,bude-kaurin zuciya
open-plan,bude-shirin
open-heart surgery,bude-zuciya tiyata
open-ended,bude-ƙare
aperture,budewa
budgeted work,budgeted aiki
budgeted cost,budgeted kudin
budgeting bed,budgeting gado
virginity,budurci
virgin,budurwa
virgin birth,budurwa haihuwa
virgin mary,budurwa mary
buffer items,buffer abubuwa
buffer state,buffer jihar
buffer country,buffer kasar
buffer stop,buffer tasha
knock,buga
knocked,buga
print,buga
printed,buga
publish,buga
set forth,buga
sets up,buga
strikes,buga
knock at,buga a
knock in,buga a
hit on,buga a kan
knock on,buga a kan
knock over,buga a kan
knock around,buga a kusa da
shock absorber,buga absorber
printed matter,buga alamari
knock back,buga baya
shock tactics,buga dabara
knocked out,buga daga
shock therapy,buga far
knock out,buga fitar
knock about,buga game da
knock knees,buga gwiwoyi
shock wave,buga kalaman
coined word,buga kalma
phonetic,buga karin
phonetic spelling,buga karin kuskure
knock off,buga kashe
printed circuit,buga kewaye
scoring,buga kwallaye
printed material,buga littattafai
shock treatment,buga magani
knock down,buga saukar
print shop,buga shop
knock together,buga tare
knock up,buga up
knock-out,buga-fito
knock-up,buga-up
starred,bugawa
typing,bugawa
hammer away,bugawa baya
struck,buge
bugger around,bugger a kusa da
bugger all,bugger duk
bugger about,bugger game
bugger off,bugger kashe
bugger me,bugger ni
drunk,bugu
imprint,bugu
printing,bugu
publishing,bugu
shock,bugu
imprint in,bugu a
imprint on,bugu a kan
addition,bugu da kari
the addition,bugu da kari
additionally,bugu da žari
drunk driver,bugu direba
publishing house,bugu gidan
publishing company,bugu kamfanin
imprint date,bugu kwanan wata
publishing firm,bugu m
printing press,bugu manema
printing machine,bugu naura
imprint section,bugu sashe
drunk driving,bugu tuki
ecstasy,bugu zuwa ɗaguwar ruhaniya
shock-absorber,bugu-absorber
shock-tactics,bugu-dabara
shock-therapy,bugu-far
printing-press,bugu-manema
printing-ink,bugu-tawada
pulse,bugun jini
stroke,bugun jini
dialing,bugun kira
speed up,bugun sama
typewriter,bugun tafireta
typewriter ribbon,bugun tafireta ribbon
heartbeat,bugun zuciya
drunkenness,buguwa
hangover,buguwan giya
sack,buhu
sack race,buhu tseren
resurgence,bujuro
aggrieved,bukaci
urged,bukaci
expects,bukata
requirement,bukata
requiring,bukata
needing,bukatan
demand,bukatar
demands,bukatar
need,bukatar
demand liability,bukatar abin alhaki
demand working,bukatar aiki
demand deposit,bukatar ajiya
neednt,bukatar ba
demand feeding,bukatar ciyar
demand draft,bukatar daftarin
demand right,bukatar dama
demand character,bukatar hali
demand creation,bukatar halittar
need theory,bukatar kaidar
demand call,bukatar kira
demand rate,bukatar kudi
demand curve,bukatar kwana
demand bill,bukatar lissafin
demand price,bukatar price
demand loan,bukatar rance
demand register,bukatar register
demand notice,bukatar sanarwa
demand letter,bukatar wasika
necessities,bukatu
interests,bukatun
needs,bukatun
requirements,bukatun
immediacy,bukatunsu
crib,bukka
hut,bukka
crib death,bukka mutuwa
balls,bukukuwa
balls up,bukukuwa up
ceremonial,bukukuwan
ceremonial licence,bukukuwan lasisi
ceremonial occasion,bukukuwan lokaci
ceremonial drinking,bukukuwan sha
whip,bulala
whipped,bulala
whipping,bulala
whips,bulala
whip on,bulala a kan
whip hand,bulala hannun
whip cord,bulala igiyar
whip off,bulala kashe
whip lash,bulala lash
whip snake,bulala maciji
whip poor will,bulala matalauta nufin
whipping post,bulala post
whip top,bulala saman
whip stock,bulala stock
whipping cream,bulala tsami
whip up,bulala up
whipping boy,bulala yaro
whip round,bulala zagaye
whipping-top,bulala-kai
whipping-boy,bulala-yaro
whip-round,bulala-zagaye
whipping top,bulalar saman
phases,bulan
bully into,bully cikin
bully off,bully kashe
bully beef,bully naman sa
bully boy,bully yaro
goose bumps,bumps goose
bun fight,bun yaki
bunch light,bunch haske
bunch of flowers,bunch of furanni
bungee jumping,bungee tsalle
snowball,bunkasa
consolidation,bunqasar
consolidation theory,bunqasar kaidar
bunsen burner,bunsen kuka
goat,bunsuru
buoyant economy,buoyant tattalin arziki
fossilized,burbushin
impressed,burge
thrilled,burge
big deal!,burge!
burgess,burgess_
wishes,buri
goal mouth,burin baki
goal oriented,burin daidaitacce
goal gratification,burin gratification
goal kick,burin harbi
goal blockade,burin kawancen
goal line,burin line
goal attainment,burin rabo
alcoholism,burin shan barasa
burmese,burma
burmese woman,burma mace
burnet-moth,burnet-asu
bakery,burodi
loaf,burodi
loaf sugar,burodi sugar
bureaucracy,burokrasi
brush,buroshi
brush work,buroshi aiki
brush against,buroshi da
brush past,buroshi da
brush wood,buroshi itace
bursting charge,bursting lura
bursting with,bursting tare da
blight,burtuntuna
blight area,burtuntuna yankin
burundian,burundi
bus terminal,bus m
bus lane,bus rariya
bus stop,bus tasha
bus shelter,bus tsari
bus-stop,bus tsayawa
bus-shelter,bus-tsari
blew,busa
blow in,busa a cikin
blow over,busa a kan
blow dry,busa bushe
blow down,busa down
blow out,busa fita
blow off,busa kashe
blow away,busa tafi da
blow up,busa up
blow-dry,busa-bushe
blow-out,busa-fito
blow-up,busa-up
parched,busasshiyar
dried,bushe
dried up,bushe
dry,bushe
dry bread,bushe abinci
dry mouth,bushe bakin
dry wall,bushe bango
dry battery,bushe baturi
dry belt,bushe bel
dried buck,bushe buck
dry brush,bushe buroshi
dry cleaning,bushe cleaning
dry dock,bushe dok
dry law,bushe doka
dry out,bushe fita
dry finish,bushe gama
dry run,bushe gudu
dry ice,bushe kankara
dry goods,bushe kaya
dried date,bushe kwanan wata
dry colour,bushe launi
dry nurse,bushe m
dry clean,bushe mai tsabta
dry masonary,bushe masonary
dry dying,bushe mutuwa
dry cultivation,bushe namo
dry farming,bushe noma
dry rot,bushe rot
dry eyed,bushe sa ido
dried surface,bushe surface
dry cleaner,bushe tsabtace
dry cleaners,bushe tsabtace na
dry process,bushe tsari
dry up,bushe up
dry-dock,bushe-dok
dry-out,bushe-fito
dry-fly,bushe-gardama
dry-ice,bushe-kankara
dry-rot,bushe-rot
dry-run,bushe-ruga
dry-shod,bushe-shod
dry-clean,bushe-tsabta
dry-up,bushe-up
drying,bushewa
hedgehog,bushiya
tidings,bushãra
butt in,butt a
butt into,butt cikin
butt out,butt fita
butt joint,butt hadin gwiwa
butt end,butt karshen
butt welding,butt waldi
button mushroom,button naman kaza
button hole,button rami
button hook,button ƙugiya
ingratitude,butulci
naive,butulci
duct,bututu
pipe,bututu
pipes,bututu
pipe down,bututu down
pipe fitter,bututu fitter
duct gland,bututu gland shine yake
pipe line,bututu line
duct blade,bututu ruwa
duct tape,bututu tef
pipe cleaner,bututu tsabtace
pipe wrench,bututu tsananin baƙin ciki
pipe up,bututu up
pipe organ,bututu zuciya da sauransu
pipe-clay,bututu-lãka
pipe-dream,bututu-mafarkin
pipe-up,bututu-up
pipeline,bututun
chimney,bututun hayaki
chimney breast,bututun hayaki nono
chimney sweep,bututun hayaki shafa
chimney stack,bututun hayaki tari
chimney pot,bututun hayaki tukunya
chimney-piece,bututun hayaki-guntu
chimney-breast,bututun hayaki-nono
chimney-sweep,bututun hayaki-share
chimney-stack,bututun hayaki-tari
chimney-pot,bututun hayaki-wiwi
symphony,bututun sauti
nozzle,bututun ƙarfe
hiding-place,buya-wuri
buyers market,buyers kasuwa
buying capacity,buying iya aiki
buying rate,buying kudi
buying motive,buying muradi
felt need,buƙata ganin
open to,buɗe wa
by rail,by dogo
by order,by domin
by blow,by duka
by road,by hanya
by way,by hanya
by inches,by inci
by instalments,by installments
by air,by iska
by turns,by jũya
by herself,by kanta
by itself,by kanta
by end,by karshen
by expenses,by kudi
by corner,by kusurwa
by lane,by rariya
by return,by samu
by telephone,by tarho
by street,by titi
by default,by tsoho
by wire,by waya
by starts,by yana farawa
by now,by yanzu
by choice,by zabi
by design,by zane
by heart,by zuciya
by far,by zuwa yanzu
by-laws,by-dokokin
by-your-leave,by-ka-iznin
by-product,by-samfurin
by-election,by-zaben
byzantine cathedral,byzantine babban coci
byzantine literature,byzantine wallafe-wallafen
wouldst,bã
unjustly,bã da wani hakki
devoid,bã tãre
devoid of,bã tãre da
undiminished,bã tãre da nakasãwa
none,bãbu mai
no fear,bãbu tsõro
no account,bãbu wani bincike
vowed,bãkancen
devotee,bãwa
bringer,bãyar
giver,bãyar
herald,bãyar
narrate,bãyar da lãbãri
loins,bãyayyakinsu
soothsayer,bõka
scourge,bũlãlar
dumb,bẽbãye
chambers,bẽnãye
c section,c sashe
cavendish,cabendish
cabin class,cabin aji
cabin boy,cabin yaro
cabin crew,cabin ƙungiya
cabin-class,cabin-aji
cabin-boy,cabin-yaro
casino,caca
gaming,caca
gambling house,caca gidan
gaming licence,caca lasisi
cadastral survey,cadastral binciken
cadastral survey-maps,cadastral binciken-maps
caesarean delivery,caesarean bayarwa
caesarean section,caesarean sashe
caesarean-operation,caesarean-aiki
caesarian delivery,caesarian bayarwa
caesarian section,caesarian sashe
snatch,cafe
snatch at,cafe at
snatch-at,cafe-a
homage,caffa
charged affaires,caje harkokin
charged expenditure,caje kashe kudi
charge,caji
charging,caji
charge-with,caji-da
charged,cajin
charge customer,cajin abokin ciniki
charge pay,cajin albashi
charge capping,cajin capping
charge hand,cajin hannun
charge cap,cajin hula
charge allowance,cajin izni
charge card,cajin katin
charge account,cajin lissafi
charge nurse,cajin m
charge unit,cajin naúra
charge sheet,cajin sheet
charge assumption,cajin zato
charge-charged,cajin-caje
charge-hand,cajin-hannun
charge-sheet,cajin-sheet
checks,cak
mixture,cakuda
chocolate,cakulan
tickle,cakulkuli
calamine lotion,calamine ruwan shafa fuska
calender paper,calender takarda
californian,california
camelry-backed,camelry-goyon baya
superstition,camfi
nou,camp
thence,can
thither,can
thence forth,can fita
thence forward,can gaba
canadian,canada
canadian woman,canada mace
canal boat,canal jirgin ruwan
deserve,cancanci
deserved,cancanci
undeserved,cancanci
redeemable,cancanci samun ceto
competency,cancanta
deserving,cancanta
eligibility,cancanta
eligibility list,cancanta list
eligibility standard,cancanta misali
fitting,cancantar
qualification,cancantar
worthy,cancantar
qualifies,cancantar da
candied peel,candied kwasfa
canine tooth,canine hakori
canine-tooth,canine-hakori
allowable,canja
changer,canja
commute,canja
converted,canja
transmute,canja
change back,canja baya
relieve of,canja daga
change down,canja down
change hands,canja hannayensu
converted leave,canja iznin
transferable,canja masa wuri
change up,canja up
transfer,canja wurin
transferring,canja wurin
transfer rna,canja wurin rna
shifting,canjawa
switch on,canjawa a kan
switch over,canjawa a kan
shifting sands,canjawa sands
transferred,canjawa wuri
juggling,canje-canjen
alteration,canji
change,canji
fluctuation,canji
modification,canji
switch,canji
transformation,canji
transitory,canji
change sides,canji bangarorin
change over switch,canji kan canza
change colour,canji launi
change step,canji mataki
exchange earning,canji samun abin
change places,canjin wuraren
canker sore,canker ciwon
canker-worm,canker-tsutsa
cannabis-resin,cannabis-guduro
canon law,canon doka
cantaloup(e),cantaloup (e)
canterbury-bell,canterbury-kararrawa
alter,canza
altered,canza
changed,canza
changing,canza
fluctuate,canza
substitute,canza
transform,canza
change over,canza a kan
changing society,canza alumma
transformed,canza kama
coloring,canza launi
colouring,canza launi
substitute teacher,canza malami
changing audience,canza masu sauraro
switch blade,canza ruwa
alter ego,canza son kai
revolutionise,canza yanayin
revolutionize,canza yanayin
switch-back,canza-baya
change-hands,canza-hannayensu
switch-board,canza-hukumar
substitution,canzawa
unchangeable,canzawa
unchanged,canzawa
unchanging,canzawa
variability,canzawa
alternation,canzawar
capillary attraction,capillary janye
capillary vein,capillary jijiya
capillary vessel,capillary jirgin ruwa
capillary action,capillary mataki
per capita,capita
capita per,capita da
capitalistic society,capitalistic alumma
capitalistic imperialism,capitalistic mulkin jari hujja
capitalistic production,capitalistic samar
capitalistic enterprise,capitalistic shaanin
capitalistic economy,capitalistic tattalin arziki
cock crow,carar zakara
carbon arc,carbon baka
carbon-dioxide,carbon dioxide-
carbon copy,carbon kwafin
carbon paper,carbon takarda
carbon-copy,carbon-kwafin
carbon-paper,carbon-takarda
cardiac disorder,cardiac cuta
cardiac arrest,cardiac kama
cardiac-symptoms,cardiac-bayyanar cututtuka
cardio-vascular,cardio-jijiyoyin bugun gini
carolingian dynasty,carolingian daular
carom seeds,carom tsaba
carpal bone,carpal kashi
cartoonist balloon,cartoonist balan-balan
ninety,casain
ninety seven,casain da bakwai
ninety five,casain da biyar
ninety two,casain da biyu
ninety eight,casain da takwas
ninety three,casain da uku
ninety one,casain daya
ninety four,casain hudu
ninety six,casain shida
cashew nut,cashew goro
cashew-nut,cashew-goro
cassette tape,cassette tef
cassia-oil,cassia-man
caste society,caste alumma
caste system,caste tsarin
casteless noun,casteless suna
caster ( ),caster ()
castile soap,castile sabulu
castle-influence,castle-tasiri
castor oil,castor man fetur
castor-oil,castor-man
castor-bean,castor-wake
cat sleep,cat barci
cat skins,cat konkoma karãtunsa fãtun
cat eyed,cat sa ido
cats paw,cat ta dagi
cat-head,cat-kai
cat-ice,cat-kankara
cat-fish,cat-kifi
cat-call,cat-kira
cat-suit,cat-kwat da wando
cat-walk,cat-yawo
cat-nap,cat-ɗan rurumi
catalogue,catalog
cataloguing,cataloging
catastrophic attainment,catastrophic rabo
catchment basin,catchment tasa
catchment area,catchment yankin
categorical judgement,categorical hukunci
categorical grammar,categorical nahawu
categorical proposition,categorical shawara
categorical imperative,categorical zama wajibi
causal origin,causal asalin
causal connection,causal dangane
causal body,causal jiki
causal theory,causal kaidar
causal clause,causal magana
causal conjunction,causal tare da
causative verb,causative fiili
causative case,causative harka
cavalier poets,cavalier kasida
cavalier poetry,cavalier shayari
cayenne pepper,cayenne barkono
cayenne-pepper,cayenne-barkono
cd rom,cd romawa
exclaimed,ce
say that,ce
say when,ce a lõkacin
bona fides,ce aa fides
plied,ce mata
save,cece
save face,cece fuskar
save up,cece up
save-all,cece-duka
save-up,cece-up
cell differentiation,cell bambantawa
cell body,cell jiki
cell nucleus,cell tsakiya
cell-constant,cell-akai
cell-wall,cell-bango
cell-formation,cell-samuwar
cellulose tape,cellulose tef
celt ( ),celt ()
celtic language,celtic harshen
celtic folklore,celtic labarin baki
celtic renaissance,celtic tafarkin farfaɗowa
celtic race,celtic tseren
centric-city,centric-gari
centrifugal force,centrifugal karfi
centrifugal tendencies,centrifugal nufi yana
centrifugal-force,centrifugal-karfi
cerebral cortex,cerebral bawo
cerebral hemisphere,cerebral rabin ƙwalo
cherry,ceri
cherry tree,ceri itace
cherry red,ceri ja
cherry-tree,ceri-itãciya
cherry-merry,ceri-m
cesarean delivery,cesarean bayarwa
cesarean section,cesarean sashe
caesium,cesium
rescue,ceto
salvation,ceto
salvation-army,ceto-sojojin
saving,ceton
saving grace,ceton alherin
lifesaving,ceton rai
that,cewa
that over there,cewa a can
that much,cewa da yawa
that-is,cewa shi ne-
that depends,cewa ya dogara
that far,cewa zuwa yanzu
chad,chadi
chafing dish,chafing tasa
chafing-dish,chafing-tasa
chalcolithic culture,chalcolithic aladun
chalcolithic age,chalcolithic shekaru
channel hoping,channel fatan
channel island,channel tsibirin
chap ( ),chap ()
chap book,chap littafin
chap-fallen,chap-auku
char-woman,char-mace
homogeneous characters,characters kama
chargeable words,chargeable kalmomi
chargeable expenses,chargeable kudi
chargeable time,chargeable lokaci
charley horse,charley doki
chartered accountant,chartered akawu
chartered company,chartered kamfanin
chartered freight,chartered sufurin kaya
charterer party,charterer jamiyyar
chattel interest,chattel amfani
chattel mortgage,chattel jinginar gida
chattel security,chattel tsaro
chatter box,chatter akwatin
cheap rate,cheap kudi
cheap-skate,cheap-sket
chechen,chechnya
chequebook,checkbook
chequer,checker
checker-board,checker-hukumar
chequered life,checkered rai
chemo therapy,chemo far
chemo receptors,chemo naurori masu amsa sigina
chestnut tree,chestnut itace
chestnut brown,chestnut launin ruwan kasa
chestnut-tree,chestnut-itãciya
chick-weed,chick-ciyawa
chick-pea,chick-fis
chick-yard,chick-yadi
fervent,chikin
chilean,chile
chilean peso,chile peso
chime in,chime a
voraciously,chin
chin rest,chin sauran
china clay,china lãka
indo,china safe manufacture
indo aryan,china safe manufacture aryan
indo hittite family,china safe manufacture bahitte iyali
indo germanic,china safe manufacture jamus
indo germanic family,china safe manufacture jamus iyali
indo european,china safe manufacture turai
indo-european,china safe manufacture-turai
indo-european community,china safe manufacture-turai alumma
china-graph,china-jadawali
china-clay,china-lãka
chinese red,chinese ja
choc ice,choc kankara
choc-ice,choc-kankara
christian socialism,christian gurguzanci
christian bible,christian littafi mai tsarki
christian name,christian sunan
christian ethics,christian xaa
christian era,christian zamanin
christian-science,christian-kimiyya
christian-scientist,christian-masanin kimiyya
christian-name,christian-sunan
chuck away,chuck baya
chuck out,chuck fita
chuck-out,chuck-fito
chuck-it,chuck-shi
churn rope,churn igiya
churn staff,churn maaikatan
churn-out,churn-fito
churning loss,churning hasãra
churning rod,churning sanda
appetite,ci
ate,ci
conquer,ci
conquest,ci
defeated,ci
eat,ci
eaten,ci
eater,ci
eats,ci
intake,ci
merge,ci
merger,ci
partake,ci
score,ci
sustainable,ci
sustained,ci
eat into,ci a cikin
meal,ci abinci
meal ticket,ci abinci tikitin
betray,ci amana
betrayed,ci amanar
coal black,ci baki
intake valve,ci bawul
backwardness,ci baya
eat away,ci baya
regress,ci baya
exhaustion syndrome,ci ciwo
blackmail,ci da ceto
screwed,ci da gumi
screwed up,ci da gumi up
score draw,ci draw
advance,ci gaba
advancement,ci gaba
advances,ci gaba
carry on,ci gaba
carry-on,ci gaba
continually,ci gaba
continuation,ci gaba
continue,ci gaba
continued,ci gaba
continuing,ci gaba
continuously,ci gaba
develop,ci gaba
development,ci gaba
go ahead,ci gaba
proceed,ci gaba
progress,ci gaba
progresses,ci gaba
progressing,ci gaba
resume,ci gaba
keep on,ci gaba da
proceed against,ci gaba da
continuous work,ci gaba da aikin
continuous consonant,ci gaba da baƙi
continuous revision,ci gaba da bita
continued division,ci gaba da division
keep an eye on,ci gaba da ido a kan
continuous assessment,ci gaba da kima
continuous script,ci gaba da script
continuous tense,ci gaba da siga
continuing guarantee,ci gaba da tabbacin
continuous warfare,ci gaba da yaƙi
continued election,ci gaba da zaben
proceed from,ci gaba daga
continuation order,ci gaba domin
continued failure,ci gaba gazawar
continuation list,ci gaba list
continuation clause,ci gaba magana
continuation school,ci gaba makaranta
advance ideas,ci gaba raayoyi
continuation service,ci gaba sabis
continuation scene,ci gaba scene
continuation sheet,ci gaba sheet
progression,ci gaban
the growth,ci gaban
development project,ci gaban aikin
development class,ci gaban aji
development rebate,ci gaban alawas
development change,ci gaban canji
development aid,ci gaban da taimako
growth hormone,ci gaban hormone
development board,ci gaban hukumar
growth pattern,ci gaban juna
development expenses,ci gaban kudi
development finance,ci gaban kudi
development charge,ci gaban lura
growth potential,ci gaban m
development council,ci gaban majalisa
development policy,ci gaban manufofin
growth-industry,ci gaban masanaantu-
development planning,ci gaban shiryawa
development programming,ci gaban shirye-shirye
development aid volunteer,ci gaban taimakon sa kai
economic growth,ci gaban tattalin arziki
growth process,ci gaban tsari
development system,ci gaban tsarin
development area,ci gaban yankin
coal gas,ci gas
intake interview,ci hira
intake capacity,ci iya aiki
encountered,ci karo da
encounters,ci karo da
overthrow,ci kashi
coal or charcoal,ci ko gawayi
coal fired,ci kora
embezzle,ci kuɗi
coal tar,ci kwalta
partake of,ci na
coal hole,ci rami
coal scuttle,ci scuttle
score sheet,ci sheet
eat up,ci up
merger agreement,ci yarjejeniya
coal-box,ci-akwatin
coal-black,ci-baki
merge-into,ci-cikin
merge-with,ci-da
coal-face,ci-da fuskarka
coal-fields,ci-filayen
